Timestamp,Plant_ID,Soil_Moisture,Ambient_Temperature,Soil_Temperature,Humidity,Light_Intensity,Soil_pH,Nitrogen_Level,Phosphorus_Level,Potassium_Level,Chlorophyll_Content,Electrochemical_Signal,Plant_Health_Status
54:53.4,2,-1.528342883,0.804799214,1.319619344,0.246217065,1.281667204,0.699942542,-0.883922937,0.220985513,-0.027563728,-1.676936488,0.086687098,2
54:53.4,2,-1.549146976,-1.571647924,1.510365215,0.9382809,-0.350877367,0.285051951,-1.336247952,-1.443349093,-1.334435256,-0.301581703,-1.180433371,2
54:53.4,2,0.035999955,-0.171113058,-0.321812287,-0.965086912,0.988104699,-0.369814696,-0.789349522,1.168098654,-0.465796446,-0.285776161,-0.527346606,1
54:53.4,2,0.709595047,-1.385611718,-0.824395225,-0.456792923,-1.491447908,-0.252315428,0.772824952,0.290529327,-1.2278658,0.736401231,0.288925864,0
54:53.4,2,1.065276141,1.21797253,1.086524602,1.629378438,-1.554500465,-0.129854307,-0.074441057,-0.136554275,1.115338017,-0.021022358,0.389970855,0
54:53.4,2,-1.698157602,1.118600512,0.381613476,-1.475396099,-1.249982747,1.378535888,1.029702326,-0.249102325,-1.308378831,0.275954923,-0.824902726,2
54:53.4,2,-1.075024311,-1.020515331,0.314003863,-0.566832477,-1.638689286,-0.627263893,-1.220485575,-0.978517955,-0.340733687,-0.038417984,1.753303222,2
54:53.4,2,1.054938852,-0.4643296,-0.769947065,0.286369158,0.202447438,1.173016405,-0.75197071,0.752376717,0.051280428,0.895611803,-0.806193516,0
54:53.4,2,0.115326041,-1.382249202,1.454968487,1.298695077,-1.241500779,-1.127229998,1.506591294,-1.764320793,-0.286605377,1.599881978,-1.445898992,1
54:53.4,2,-1.686480028,0.796135732,-0.664942096,-0.490322862,-1.76377567,1.202323183,1.106441717,-0.587099165,0.81187696,-0.349903412,-0.081747722,2
54:53.4,2,0.347783527,0.116175316,-1.11808979,1.580180918,0.566539907,0.917279567,-0.033631206,0.065135396,-1.217607774,0.290738037,-0.715764937,1
54:53.4,2,0.243803806,-0.42484704,-0.239334834,1.1232652,0.787796085,1.669636801,1.619678207,-0.690835642,1.125004639,1.694709633,1.750267099,1
54:53.4,2,0.71985071,-0.126594248,1.695802339,-0.274257187,1.66060147,0.553226008,-0.540938743,-1.684646469,0.996796247,1.342839833,-0.623798448,0
54:53.4,2,-1.054328933,-0.800444708,-0.272312891,1.127088631,1.269483776,0.87804857,-0.654603658,0.890612639,-1.271279042,-1.176178223,-0.598797053,2
54:53.4,2,1.039521707,0.985464351,1.121753076,-0.908928212,-0.212458479,1.460101093,-0.739093291,1.080879543,1.637728482,-1.535597098,0.237567909,0
54:53.4,2,0.652315141,0.086776513,0.512712997,1.553671004,-0.3251076,0.681282344,0.21049489,1.603632639,1.431218682,0.148991654,-1.155998048,0
54:53.4,2,-1.184240026,-0.177438439,0.598988237,-1.013331212,0.123109992,1.089664788,-0.374510155,0.206781444,-0.935401363,0.278656795,-1.001887645,2
54:53.4,2,0.035195779,-0.998063134,0.134352588,-0.392259401,0.146647195,-0.453343483,1.486505114,-0.519239715,-1.132905057,-0.620249976,-0.007270834,1
54:53.4,2,0.448300094,-0.485228783,0.891845116,-0.994144521,1.585092799,1.132490792,-1.183995318,-0.400904562,-1.225605557,0.559854585,-1.470267544,1
54:53.4,2,-1.281316343,-0.408909747,-0.058004316,1.299248609,-0.43305047,0.890936521,-0.636467304,0.012976246,1.36859789,0.128626701,1.245382312,2
54:53.4,2,0.583264816,1.455046884,-0.447159113,-1.617589398,-1.320853946,-0.006916261,-0.959617282,-1.292071494,-1.121511743,-1.003713447,-0.476946911,1
54:53.4,2,0.960154315,-0.745385613,-0.34493172,-1.555778308,-0.573172782,0.128516772,-1.679649005,0.600420192,0.190599241,1.356476621,0.341578374,2
54:53.4,2,-1.096883914,-0.925734411,-0.214467334,-0.391173138,0.989600498,1.454179803,1.680169774,-0.17780276,-0.347770502,-1.445982044,-0.732474611,2
54:53.4,2,-1.042001775,0.102581288,-0.269842315,-1.593615965,-1.04555469,0.956244224,-0.849242803,-1.449609953,1.330668839,-0.731270887,0.396969963,2
54:53.4,2,0.093967016,0.544771881,0.751781261,1.558744623,1.368238577,-1.00037547,-1.417452858,-1.232397233,0.077331961,-1.132086498,0.119957283,2
54:53.4,2,-0.728237008,0.49267706,1.128606764,1.476197505,-0.277476757,-1.643575158,-0.542030039,-0.458068311,0.62796092,0.032686431,-1.578194273,2
54:53.4,2,-0.865258923,1.363425658,-0.71007169,-1.567216184,-0.880351325,-0.742131411,0.780569224,-0.290605631,1.133626803,-1.361542357,0.351197321,2
54:53.4,2,1.482235947,-0.043250636,0.892166841,-1.110494374,1.325045104,0.414318977,-1.717587216,-0.126657314,0.925454413,1.477737201,-0.231961527,2
54:53.4,2,1.632230265,-0.028410907,0.168172592,-1.460650516,-0.036865076,-0.945552407,-1.334285322,0.001395894,-0.077838275,-0.167944242,-0.718625703,2
54:53.4,2,1.655331521,1.020803618,-1.481872081,-0.793761857,-1.046309547,1.254434607,-0.788333567,0.955859759,-0.762458245,-1.368951914,1.069322654,0
54:53.4,2,1.284083683,-0.761212921,-1.132381814,-1.399330499,0.876376666,-0.447000345,1.348647855,0.768876853,-1.141427937,0.087972187,-1.381928919,0
54:53.4,2,-1.592616728,-1.519357159,-0.356176785,1.514130159,-1.100385554,-0.750613271,0.225899525,1.623682106,1.639323818,-0.238227714,0.68112486,2
54:53.4,2,-0.689872109,1.304679464,-0.5933448,-0.247684912,-1.726705807,0.69854975,1.06466267,0.775519524,-0.94852745,-1.146695769,0.763411721,2
54:53.4,2,-1.622284077,0.475493107,1.635760357,0.391878885,1.068190366,-0.74839234,0.055409021,1.001664238,0.57661804,1.154036437,-1.059918233,2
54:53.4,2,0.067705744,-1.486905561,0.39908233,-1.298561646,1.145362444,1.520095352,-0.544925272,1.128568714,-0.007600427,1.494591586,0.193834835,1
54:53.4,2,1.499456745,-1.424036864,1.011050909,-0.166624417,-0.201131005,0.989285945,1.224226242,-1.566673774,1.321080627,-1.503540391,1.550715077,0
54:53.4,2,-1.382207924,1.682311754,1.314245442,-1.487612695,-1.077300142,-0.171146054,0.659571795,1.719036952,-1.685946287,-0.666854953,-0.998024734,2
54:53.4,2,1.112459538,1.311520922,0.99078557,-0.650108019,-1.687494194,1.154656008,0.002380045,0.92566174,0.07498168,0.683379442,-0.059025387,0
54:53.4,2,1.072933354,1.570892361,1.288480005,1.637149658,0.054791546,-1.490964482,-0.561672828,-0.508341859,1.643760418,1.714998658,-1.551955889,0
54:53.4,2,-0.20362805,0.203621056,1.649916189,-0.972872467,1.370825512,0.521406462,0.128422428,0.124319821,-0.029525339,-1.566292375,-1.572133133,1
54:53.4,2,0.608837388,1.191762404,1.341250433,-1.534981473,-1.765491072,-1.427271002,-0.104201315,0.492135469,0.060071908,0.783201327,0.389714511,0
54:53.4,2,-0.719163362,0.466366954,1.256373386,0.287562247,0.991639167,-0.789191256,-1.674033385,-1.277464004,0.939213534,-1.633015493,-0.279126511,2
54:53.4,2,0.783597359,-1.708105027,0.986335302,1.601158527,0.338560648,-0.294817852,-1.026613389,-1.106538195,0.954921004,0.698660537,-1.439643388,1
54:53.4,2,1.526191565,-0.260600989,1.702280864,-0.363734393,1.098663967,1.134598797,-0.431141939,1.66875557,-0.968600262,-0.988650875,-0.604397405,0
54:53.4,2,0.712887782,1.529490617,-1.22138652,1.485347587,-1.064036862,-1.489619047,-0.4444368,0.940828067,-1.411567057,-0.964373989,-0.921137901,0
54:53.4,2,-1.195522374,1.217880421,1.600761176,-0.11277613,0.456037309,0.834689916,-1.504434832,-0.58770634,-0.008992699,1.238815639,0.597458142,2
54:53.4,2,0.389737119,-0.705949346,1.095819929,-0.901419473,-1.210064702,1.100840023,0.382433927,0.872286689,-1.360982466,0.33783143,0.548527942,1
54:53.4,2,1.504050843,-1.471479004,-1.477642235,-0.013679242,-1.343971607,-0.716640763,-0.070986323,1.327943371,-0.681009992,-1.632256968,0.385400455,0
54:53.4,2,-0.234520266,1.688707477,-1.058999586,-1.502258245,1.501723877,-1.27345513,1.081881107,0.165588287,0.588539996,-1.234634204,-0.023318796,1
54:53.4,2,-1.445936642,-0.746130211,0.067732379,1.074754391,-1.240196715,-1.317780195,1.557282654,-0.329894408,1.292768899,-0.672222457,0.240894314,2
54:53.4,2,0.096518024,-1.701200761,0.765810838,0.732555968,1.422646412,-0.751201474,-0.701585945,-0.535268855,-0.288133212,-0.61978647,-1.344267984,1
54:53.4,2,-1.235786341,0.322605104,0.555379079,-1.554891375,-1.653747197,-0.813993479,-1.597315615,0.771082504,-0.973074747,1.413353299,-0.05072782,2
54:53.4,2,0.536167955,1.352889711,0.497657428,1.048054837,-0.109835446,-0.415341863,1.571692889,-1.630689945,-0.928220689,1.354320072,0.686267384,1
54:53.4,2,0.110662978,1.61327891,0.036841427,-0.824589227,-0.799885692,0.465687626,-1.554928034,-1.530563478,0.986429686,0.882539266,1.716189133,2
54:53.4,2,-0.517974541,1.076767144,-0.477225998,1.310049421,-1.207654404,0.67795151,-1.374408992,-1.725513607,1.57589397,1.103059917,-0.643034203,2
54:53.4,2,-0.611580435,1.48679219,-1.515657948,1.522523942,0.920487206,1.203126746,1.397087772,-0.712375858,-1.007405716,1.284964952,1.624130408,2
54:53.4,2,1.577808069,0.238889951,-0.172238477,-0.754769671,1.129589971,-1.561230264,-1.628610501,-1.435947078,-1.24857073,0.938037492,-0.515586756,2
54:53.4,2,-1.131510455,-0.039312657,-0.90146873,-0.323227429,-0.098588366,1.568591602,-1.297468222,-0.900787879,-0.786160506,0.778474583,1.413528949,2
54:53.4,2,0.203536042,-0.816463593,-1.261315767,0.75330435,0.890204092,-1.549517969,-0.793298908,-1.534188218,-0.427478809,-0.345200527,1.021954131,1
54:53.4,2,1.54549276,-1.517486494,1.11932017,-0.224998259,1.408902476,0.221235359,-0.584844609,-1.746253245,-0.914472825,0.723028981,0.029070995,0
54:53.4,2,1.064314257,-0.580027906,-1.280207412,-1.222155965,0.505214474,-1.484269978,0.43355781,1.645803716,-1.024133308,0.003967949,-0.895671092,0
54:53.4,2,-0.480584985,0.142849829,1.322083807,-1.513293016,-0.50310288,0.588481357,-1.634275158,0.642333319,0.889187425,1.375811563,-0.540303014,2
54:53.4,2,-1.221801138,-0.973367594,-1.624810388,0.260904809,0.689992303,0.586919827,-0.456253265,-1.356568116,1.366903661,-1.53085898,-0.269230127,2
54:53.4,2,0.579300605,0.699440856,-1.193126278,0.208470031,-1.487295238,-1.114915803,-0.65654758,1.354970715,-1.664393395,-0.630422614,-1.374031067,0
54:53.4,2,1.098278859,0.795637563,-0.396641904,1.64695696,0.276863258,-0.080696696,1.008560425,0.440225947,1.182045893,1.351962892,0.607784409,0
54:53.4,2,0.362709279,0.54919219,-1.640553644,0.150492477,0.657416669,0.108937023,-0.49502402,-0.36431351,-0.54095069,-0.62747528,-0.770897445,1
54:53.4,2,-0.42267989,1.201250281,0.457017544,-1.183371777,1.409585215,0.54766869,1.07647256,-1.342771117,-1.341867635,0.160754319,1.42098573,1
54:53.4,2,1.247811531,0.655870971,0.547866798,1.12171146,-0.269842471,-1.406282016,0.012081594,0.244417641,0.200987343,0.460709228,0.664094081,0
54:53.4,2,-0.954726498,-0.199006379,-1.190229869,-1.560946271,1.410449684,-0.810752926,-0.001678799,-0.572519823,-1.662519867,1.414067392,1.422981467,2
54:53.4,2,-0.406161837,-1.106141205,-0.979714247,-1.13896679,-1.610107062,-0.972233488,-1.540117501,0.680845425,1.670254262,-1.145338152,1.477458153,2
54:53.4,2,-1.22416239,1.548970388,-1.299217134,-1.06626068,0.328489687,0.008813509,1.361738308,1.477659521,1.432414767,0.017475574,-0.368270816,2
54:53.4,2,1.588827104,-1.228133445,-1.082125042,-0.980444927,-0.111185559,-1.386261934,0.833470559,-1.17065837,-0.392788643,-0.7956547,0.536054352,0
54:53.4,3,0.782894478,-1.624621809,-1.562923328,-1.089527162,-0.612295814,0.392577915,0.643749081,-0.817619604,0.284872854,-1.377180312,1.026626107,0
54:53.4,3,0.185242418,0.494430581,-0.985430982,-0.822207474,-0.234206987,-0.720012815,1.030467947,0.38531064,0.736938561,0.483393439,1.582997304,1
54:53.4,3,1.100298422,0.299265753,-0.756662947,-0.74042674,-1.061132527,-0.228579896,1.327969098,1.453141515,1.632999427,-1.141872659,-1.477748876,0
54:53.4,3,-0.346538387,1.003583095,1.512012645,0.168582068,0.004334714,-0.520898578,-0.94746474,-0.574102455,-0.749519223,-1.239403328,-0.616062916,1
54:53.4,3,-0.416108956,-0.023080618,-1.313606095,-1.121336796,-0.677395734,-1.496176155,0.35451263,1.233736093,-0.18885711,0.859620106,-0.921479678,1
54:53.4,3,-1.165768484,-0.893793368,0.851700438,0.978132437,1.020321632,0.800386087,0.531925378,-0.134990777,-0.045188342,1.123611152,1.036171676,2
54:53.4,3,1.636352622,0.90672688,0.703104803,-1.055308818,-1.422372835,-0.390602407,1.527293212,0.600475616,0.895877529,0.422093606,0.666409668,0
54:53.4,3,0.292750919,-0.666890107,-0.680273979,1.25888026,-1.257245695,0.114462095,1.655390928,-0.602021654,-0.320413277,-1.564826563,-0.087078116,1
54:53.4,3,-0.109907164,0.374614187,0.977357163,1.116249459,1.210446882,-0.888188267,-0.517401802,0.212344639,1.442353817,0.436908412,1.649120873,1
54:53.4,3,-0.426659117,0.902589419,1.530270399,-0.943174079,-0.160621362,-1.357599457,-1.019545358,1.444802577,-1.573893165,0.029207258,-0.528101385,1
54:53.4,3,-0.808590984,0.334624255,-0.922241145,0.471017827,-0.897004704,0.298762261,1.534441579,-0.367168251,-0.918800016,1.394710841,-0.930153444,2
54:53.4,3,0.882193259,1.263645025,-1.678571585,-0.25884821,0.188355382,1.471077257,0.089399826,-0.704671892,-1.61491172,-0.662844124,1.296963476,0
54:53.4,3,0.505886664,1.154684908,1.310366123,-0.609295577,1.117128826,0.204505981,1.544921668,0.483538788,-1.041734482,-1.502764545,0.753486983,1
54:53.4,3,0.784796122,-1.436977743,-1.198019223,0.133644741,-1.214478299,-0.436227949,1.032328283,0.318737687,-0.754215394,-1.347346866,-1.560732475,0
54:53.4,3,0.977819707,-0.890078403,0.967120017,-1.466467084,-0.356732745,1.477300689,1.542920666,0.86414388,1.001692339,1.374189137,1.326206712,0
54:53.4,3,0.044941648,0.895630735,-1.438472757,0.339819147,0.496915454,0.726332892,-1.324168509,1.446434516,-1.066787998,-1.478608819,0.355710389,2
54:53.4,3,0.246582271,1.6970491,0.909663396,1.53362739,0.776232504,-1.622791528,1.326891855,0.299321789,0.035441514,0.787537259,0.843914444,1
54:53.4,3,0.286816554,0.992089129,-0.314547585,-0.330508263,-1.799680962,-0.669640861,-0.482038134,-0.681847714,-1.238036697,-1.367168802,-1.027811217,1
54:53.4,3,0.535405419,-0.615244236,0.068412636,0.752712092,-0.46946297,-1.582135899,1.415886143,1.389065799,-0.583910114,0.849109278,1.467460673,1
54:53.4,3,-0.652338706,-1.720890404,-1.62866868,0.152495279,1.316707703,0.088876373,0.77273115,1.102963359,0.971279887,-1.029005799,0.355555487,2
54:53.4,3,-0.1535535,1.18247333,-1.215512952,-0.955959384,0.863305465,0.54328778,-0.206782505,-0.780461903,-0.079206694,1.070103819,1.272335191,1
54:53.4,3,0.057929567,0.164930882,0.451355021,-0.081994663,1.519941471,-0.6514648,1.703293615,0.1254636,1.445745569,1.00618577,-1.235554208,1
54:53.4,3,0.021842486,-0.696836418,0.643187524,1.086069978,1.304047448,-0.412671072,-0.106187806,-0.782985985,-1.322612625,1.391298834,1.138891616,1
54:53.4,3,-0.80692324,1.500244567,-0.000904363,1.049913356,-0.062628704,-0.65777999,-0.796095739,0.211851366,0.495369053,0.76967152,-0.591168847,2
54:53.4,3,1.688812232,-0.740711489,0.168636116,1.611569323,0.788953074,-0.43054539,-0.902612875,0.833634509,0.636156212,0.039468272,-0.076431052,1
54:53.4,3,-0.767291778,0.564801862,-0.31493687,1.363947172,0.88677996,0.340725186,1.308982886,0.357983321,-0.852086313,-1.439851737,1.109804511,2
54:53.4,3,1.641472792,-0.824186569,0.014636863,1.336573956,-0.627731103,0.027792717,0.216050434,-0.566078788,-0.314430289,-1.026221703,1.056388676,0
54:53.4,3,0.651440074,-0.116778367,1.299176449,-0.872543165,-0.924921187,1.335988439,-0.558344228,1.117208537,0.171009002,-0.152625728,0.207077318,0
54:53.4,3,-1.120684711,1.189109236,-0.363356215,-0.575252241,1.522148422,1.032780827,0.679341994,1.101542279,-0.158662269,-1.148956342,0.253233432,2
54:53.4,3,-0.741015566,0.984858022,1.081637661,0.620202906,-1.413271888,0.308923662,0.992929397,1.258952272,1.381306338,0.152351314,-1.216404813,2
54:53.4,3,1.578509671,-1.063565324,-0.826149235,0.260867632,1.482118363,1.445247072,0.290335433,1.664584911,-1.130875823,-0.959861859,-0.629841944,0
54:53.4,3,-0.346947563,-0.912694917,0.433470163,0.349324342,1.661871158,-1.167697651,-1.034003544,0.706790348,0.153468584,1.471875126,-1.6050732,1
54:53.4,3,0.004058917,-0.631096622,-0.013632386,-1.209159769,0.247982699,-1.517602317,-1.067919021,-1.560097308,1.471837284,-0.306166966,0.273615877,1
54:53.4,3,0.84710286,-1.272774739,0.040053619,-0.003604808,1.445374818,-0.852977453,1.520658281,-1.642291605,-0.315768838,-1.224854472,-0.313286626,0
54:53.4,3,-0.216550539,-1.342034985,-1.475416629,-1.083530824,0.180842752,-0.755683455,-0.526144432,-0.841995802,0.320701852,1.218949056,-1.103178129,1
54:53.4,3,0.985797173,1.490036541,-1.150475695,1.021354659,-0.457066658,1.61689126,0.385283955,0.055472615,1.056682159,1.579805419,1.108340972,0
54:53.4,3,1.259815476,-1.102636877,-1.029027164,0.329689288,1.138078876,-1.188855369,-1.706265029,-0.756873851,0.831101181,0.646531381,1.114168148,2
54:53.4,3,0.964347006,-0.622899165,-0.5107081,0.942676964,1.344845917,0.630412984,0.580664129,1.194055659,1.637957312,-0.077080455,1.194347348,0
54:53.4,3,0.198493057,-1.292983102,1.393177613,0.000693649,0.193032151,-1.170063719,1.263493265,-0.394659373,-1.485229555,0.887524282,1.713120438,1
54:53.4,3,0.452157578,-0.687797918,-0.76165354,0.712693189,-0.929210343,-1.542798575,-0.535258195,1.046624393,1.221043017,-0.91925361,-0.152941986,1
54:53.4,3,0.414949828,-0.058467035,-0.822724309,-0.199177862,-0.231601712,-1.712987486,-0.192574179,0.880665138,0.191204329,0.782252066,0.100871646,1
54:53.4,3,-0.63602114,-1.547309543,1.462263344,-0.16214957,-1.217580289,0.316499512,1.662859299,0.194756544,0.595178759,-1.128805776,-1.167293505,2
54:53.4,3,-0.167214776,-0.692899305,1.630043715,-0.784979401,1.443886873,-1.681322879,0.928754327,0.586431393,-0.168089056,0.363241463,0.4329295,1
54:53.4,3,-1.115846808,0.297710822,-0.084488637,0.81464932,0.61845867,-0.835033559,0.14596936,1.200171786,-1.268818649,-0.921236624,1.254342778,2
54:53.4,3,1.175891991,0.011755265,0.9965447,-0.34185584,-0.936847369,-1.494304494,1.223205353,-0.398969135,-1.251239232,-1.435065193,-1.592760645,0
54:53.4,3,-1.473857005,-0.798074982,0.732551162,0.590782234,1.210502083,0.852146417,-1.516565987,0.24456919,0.951695225,0.655490412,-0.766628012,2
54:53.4,3,0.649196962,1.571011371,1.687622471,1.702879756,0.906146186,-1.582158086,0.914257651,1.595956662,1.191763407,1.383829945,1.671763977,0
54:53.4,3,0.536848386,-1.254932958,0.795793062,0.671948375,-0.303196205,-1.398960698,1.331946701,-0.393348174,0.516850014,-1.427558144,-1.37641546,1
54:53.4,3,-1.311757045,-0.193138971,-0.566294822,1.552088003,0.59578781,0.090046258,1.391551074,1.197167856,1.00895575,0.411417424,-1.43999881,2
54:53.4,3,1.369118239,0.749287585,-1.03525811,-0.493368973,-1.489078756,-1.077683155,0.924339538,0.416043768,1.025992872,1.217042608,0.008750624,0
54:53.4,3,-0.580503241,0.705785745,1.117466096,-0.016072881,-0.89901347,0.67469378,-0.366783556,0.937143605,1.419608591,-1.483320478,0.266804426,1
54:53.4,3,1.668324557,0.672253372,1.087778676,-1.285606547,0.866470879,-1.552579814,1.097363784,1.022983014,0.883878147,0.172783425,-1.18982365,0
54:53.4,3,0.90257261,1.221468298,-0.09628087,-0.115964953,0.390995768,-1.231594265,0.836557597,-0.635640163,-0.323933221,1.466616621,-0.953279939,0
54:53.4,3,-1.521488824,1.367196021,-0.998896163,-0.020589571,0.469766421,0.919180639,-0.740624504,0.592718889,0.485207754,-0.767401894,0.787110576,2
54:53.4,3,-1.255012306,-0.318776119,0.703646385,-0.849158582,-0.741562663,0.400533016,1.34117488,-1.092757368,1.435630668,0.107713259,-0.693905076,2
54:53.4,3,0.641437802,0.765565289,-0.942102443,0.537925372,0.06207284,0.821916293,1.029171775,-1.09947094,-0.072043935,-1.154826898,-0.151835868,0
54:53.4,3,-1.451113114,0.703662375,-1.151141849,-1.567061072,0.877778627,0.277984204,1.613795169,0.004050184,0.284887174,-0.476741082,1.356184117,2
54:53.4,3,-0.896483288,1.403731858,-1.275300814,0.185819994,0.260434271,0.848533922,1.022413097,1.247377344,0.547772228,-1.15853859,-1.108684116,2
54:53.4,3,-0.466032691,0.748322439,-0.323002152,-1.246766028,0.922192593,-1.700089879,-0.925411056,-1.623175262,-0.580189623,-0.545134481,-0.755153426,1
54:53.4,3,0.633042115,0.790589188,-0.641758699,1.201818079,1.64096191,-0.97450683,0.441132029,-0.60635046,-0.920776184,0.51875022,-0.606581627,0
54:53.4,3,-0.376259421,0.70256857,-0.818804013,-1.611445137,1.640561141,0.462095654,0.059027543,1.696562989,0.109642166,-1.678399738,0.171116184,1
54:53.4,3,-1.134640926,0.796681785,1.345883559,1.239337402,-1.255593954,-0.0958833,-1.231618051,1.180705573,1.630655234,-1.448333042,1.140205953,2
54:53.4,3,-0.64962278,-0.519076184,0.515350172,1.282807229,0.407260824,-0.050697577,0.909845606,-0.055115913,-1.309353765,-0.415046148,0.949376614,2
54:53.4,3,0.50234173,-0.666984133,-1.064123731,0.849434353,-0.174679766,0.420043514,1.715580442,-0.450668467,-1.272035014,-1.018946857,-0.598186252,1
54:53.4,3,1.641294222,0.031513068,-1.26584916,-0.59535202,1.4549664,1.293705054,-0.611122549,-0.929858772,0.41992731,-0.38553959,0.490901737,0
54:53.4,3,1.095618115,-0.639662692,1.264456243,-0.948260902,0.352563009,1.343685221,-1.041775948,-0.415647134,-1.70454072,0.07978393,0.726422848,1
54:53.4,3,-0.92478339,1.043175042,1.23682912,0.739689924,1.692874567,-1.191201194,1.626531628,-1.439762965,1.18966838,-0.615873497,-0.884592298,2
54:53.4,3,1.461365565,-0.77120065,-1.480261907,1.592880254,-1.650908831,-0.106612471,0.107659323,1.486252282,1.418604389,0.16282575,0.021338444,0
54:53.4,3,-0.550420822,0.115744264,-0.61514556,-1.212863132,1.580211962,-1.340406346,0.356519002,1.057941273,-1.71180387,-1.528204522,-0.652645476,1
54:53.4,3,-1.62847085,0.989480801,0.252628835,0.75410211,1.493030513,0.888213508,0.061278662,0.98203181,-1.476017778,0.845013938,-1.430904917,2
54:53.4,3,1.011929137,-0.180000347,-0.433682976,-0.287846099,-0.890016843,-0.805791057,1.086649946,-0.682660627,-0.171030277,0.810197309,1.391472159,0
54:53.4,3,-0.981704421,-0.182866895,-1.540786968,-0.306978022,1.34805863,-0.460334374,1.458984903,1.374013191,-1.049861711,0.726892175,-0.413469681,2
54:53.4,3,-1.317619546,0.782290209,-1.368010068,0.823075639,0.947050718,-1.521157375,1.434393476,0.66485358,0.019308323,-1.228602775,0.007850453,2
54:53.4,3,1.035776332,-0.944106354,-0.555498632,-1.134176554,-1.158271043,-1.005964388,-0.481014643,-1.588370033,-0.170831516,0.296594836,1.050995648,0
54:53.4,3,-0.264842602,0.710291792,-0.935447038,1.471709722,-0.248239806,-0.027152695,0.845510931,0.212713978,-0.023800545,1.129444887,-1.184972388,1
54:53.4,3,0.667159331,0.720859003,1.676639637,0.833054577,-0.990639631,1.151188153,-0.56926907,-1.681243668,1.376707714,-0.155105864,-0.95860204,0
54:53.4,3,-0.211777662,1.173946966,1.244424564,-0.718656406,-1.468806151,1.53188263,-1.705303168,-1.401758765,-0.216837681,-0.887864024,0.751794499,2
54:53.4,3,0.833381831,-1.108094197,0.415318516,-0.026236156,1.66335848,0.175752373,-1.505289798,-0.709015456,-0.233988348,0.482495174,1.142804731,2
54:53.4,3,1.710987751,-1.188620267,1.632414422,0.458939383,0.652380278,0.21696939,-1.031006091,-1.662326642,0.818447898,0.103575816,-1.165779666,1
54:53.4,3,0.25425791,0.26105967,1.493585049,-1.03308688,-1.743906014,1.582684528,0.777915451,0.351771773,1.39243671,-0.249802256,-1.215953681,1
54:53.4,3,1.61246161,-1.412363923,-1.012033928,1.393203444,0.39411106,0.497710395,-0.43270955,-1.218134954,1.406668196,1.508021704,0.027035878,0
54:53.4,3,1.163347555,-1.530910005,0.153059769,0.741430478,0.763822984,0.675739644,0.657600712,-0.7209053,-0.013891532,0.32606941,0.998198781,0
54:53.4,3,-0.51793993,0.371159051,-1.583969854,-0.168057963,-0.71259622,0.503917357,1.511722651,0.197885518,0.770420385,1.504315638,0.54789242,1
54:53.4,3,-1.233867061,-0.863150795,0.155058899,-0.11341035,-0.095963092,0.498150768,0.721302464,-0.498688632,-1.060716074,-1.424594471,-0.356581967,2
54:53.4,3,-1.476800725,-0.060023776,1.03788603,-0.794448625,-0.488412881,-1.458995574,-0.653385726,-0.149746779,1.063944578,-0.446743967,-1.461448352,2
54:53.4,3,-0.297423439,-1.12254344,-1.471426662,-0.864140411,1.601726951,0.51446524,0.154073878,1.096119568,-0.347068482,-0.225487179,-0.711926194,1
54:53.4,3,-0.035593,-0.751337607,0.899213822,-1.133189097,0.567789349,-0.134923301,-1.673533458,-1.305357217,1.027180319,0.23639269,0.084062943,2
54:53.4,3,0.448418015,1.031737085,-1.689618402,0.954447567,-0.555510644,0.070889236,1.572302815,-1.080412131,-0.980061004,0.637317321,-0.48885265,1
54:53.4,3,1.134422751,1.299090201,0.713403379,-1.495732806,-1.384694636,1.000927008,0.306740749,-0.503285049,-0.506816273,-0.362384577,-0.404669927,0
54:53.4,3,-0.188605154,-0.470786819,-1.613066572,-0.277168661,-1.664682216,1.515122572,1.434885237,1.70627283,1.039470404,0.210662078,0.941589934,1
54:53.4,3,-1.275628561,-1.488163354,-0.318524318,0.805434032,0.380487073,1.461667023,-1.291206462,-0.078883115,-0.881892236,0.945961888,0.464675432,2
54:53.4,3,-0.694568233,0.526198142,-1.022684019,-0.954979881,1.151068302,1.506697892,-1.317600979,0.313848852,0.59197219,0.750835224,0.066847361,2
54:53.4,3,0.963642761,-0.954574014,1.491238393,1.549267471,0.566115751,-1.36255316,-0.053727273,1.196133204,0.92803657,1.100731905,0.163438151,0
54:53.4,3,-0.707991713,1.085765764,1.371265225,-0.128899517,0.861139265,-0.022534688,-0.632478697,1.336990986,1.548110787,-1.236341427,0.369156412,2
54:53.4,3,-0.731666433,0.974629974,1.391581733,0.283497836,0.289976261,-1.720390328,-0.803207642,-1.211219387,1.410594559,-0.805955897,1.678804089,2
54:53.4,3,1.55773358,0.099399873,1.160812222,0.675271489,-0.986864507,0.245587298,-0.558681502,1.717492519,0.70414408,0.681111233,0.268433845,0
54:53.4,3,-1.484306518,-0.628382128,1.294583847,-1.258201585,1.617522203,-1.531132775,0.285961516,-1.65480697,0.859132783,1.590873935,-0.723686748,2
54:53.4,3,0.88896251,0.528315606,0.719992703,0.097068015,-1.015529377,-0.487191892,-0.097751986,-1.177953383,-1.017533261,-0.818807853,-1.227894755,0
